,name,url_x,description,score,short_url,url_y,latlon,address,latitude,longitude
427,Lagrange Vacances Les Chalets d’Ax,https://www.booking.com/hotel/fr/residence-les-chalets-d-ax.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=2507&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6d94a3338b8c0168&srepoch=1646176361&from=searchresults#hotelTmpl,"[""Le Lagrange Vacances Les Chalets d'Ax est situé à Ax-Les-Thermes, à 800 mètres du centre-ville et des remontées mécaniques. "", '684 expériences vécues']","['7,9']",https://www.booking.com/hotel/fr/residence-les-chalets-d-ax.fr.html?aid=304142,https://www.booking.com/hotel/fr/residence-les-chalets-d-ax.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=2507&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=93ed9aede578003b&srepoch=1641938524&from=searchresults,"42.71383156,1.83920681","Quartier De Castel Maou - Chemin d'Aouredou -, Route d'Andorre RN 20, 09110 Ax-les-Thermes, France",42.71383156,1.83920681
428,Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1425030&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b275a3320c52000f&srepoch=1646176358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"['La Résidence Pierre\xa0&\xa0Vacances Le Clos d’Eguisheim est située à 700\xa0mètres du centre du village d’Eguisheim en Alsace, le long de la route des vins. ', '647 expériences vécues']","['8,0']",https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1425030&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f25c9aeca27601bf&srepoch=1641938523&from=searchresults,"48.04502734,7.31185466","Route De Wettolsheim, 68420 Eguisheim, France",48.04502734,7.31185466
429,Residence Reine Marine,https://www.booking.com/hotel/fr/residence-reine-marine.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=e033a332cf570003&srepoch=1646176357&from=searchresults#hotelTmpl,"['Située sur la plage la résidence vous offre un panorama exceptionnel sur la baie de saint-malo\r Piscine couverte et chauffée, hammam, parking gratuit, accès direct à la plage, à quelques minutes du ce...', '808 expériences vécues']","['8,3']",https://www.booking.com/hotel/fr/residence-reine-marine.fr.html?aid=304142,https://www.booking.com/hotel/fr/residence-reine-marine.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=96839aec93500146&srepoch=1641938522&from=searchresults,"48.66913503,-1.98354185","65/67 Avenue John Fitzgerald Kennedy, 35400 Saint-Malo, France",48.66913503,-1.98354185
430,Bel appartement pour 4 personnes - 4SAP22,https://www.booking.com/hotel/fr/residence-saphir-4sa711.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=773da333d6c00110&srepoch=1646176360&from=searchresults#hotelTmpl,"['Situé à 50 mètres de la plage de Balette, à 200 mètres de la plage de Boutigue et à 250 mètres de celle de Port Avall, le Bel appartement pour 4 personnes - 4SAP22 propose un hébergement à Collioure. ', '13 expériences vécues']","['8,0']",https://www.booking.com/hotel/fr/residence-saphir-4sa711.fr.html?aid=304142,https://www.booking.com/hotel/fr/residence-saphir-4sa711.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6eda9aedf28f0085&srepoch=1641938524&from=searchresults,"42.52434874,3.09014887","residence Saphir Route Imperiale 1b, 66190 Collioure, France",42.52434874,3.09014887
431,Résidence Victoria Surf,https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=882fa333cb4e001d&srepoch=1646176360&from=searchresults#hotelTmpl,"['Installée dans le centre de Biarritz, la Résidence Victoria Surf dispose de studios indépendants donnant sur la plage principale. ', '579 expériences vécues']","['8,1']",https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html?aid=304142,https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=dc249aee9f000007&srepoch=1641938525&from=searchresults,"43.48474402,-1.55708939","21 Ter Avenue Edouard VII, 64200 Biarritz, France",43.48474402,-1.55708939
432,HotelHome Paris 16,https://www.booking.com/hotel/fr/residencejasmin.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=19aba33224c301d7&srepoch=1646176357&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[""L'HotelHome Paris 16 est situé dans le XVIème arrondissement de Paris, à 1,5 km du Bois de Boulogne. Il propose des appartements climatisés dotés d'une connexion Wi-Fi gratuite. "", '221 expériences vécues']","['8,6']",https://www.booking.com/hotel/fr/residencejasmin.fr.html?aid=304142,https://www.booking.com/hotel/fr/residencejasmin.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=44079aec3c9100f9&srepoch=1641938522&from=searchresults,"48.85057501,2.26743221","36, rue George Sand, 16e arr., 75016 Paris, France",48.85057501,2.26743221
433,Residhome Marseille Saint-Charles,https://www.booking.com/hotel/fr/residhome-marseille-saint-charles.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a66ea333f3e4007e&srepoch=1646176359&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[""Le Residhome Marseille Saint-Charles est situé à Marseille, à seulement 5 minutes à pied de la gare Saint-Charles, à 12 minutes de marche du Vieux-Port, ainsi qu'à 5 stations de métro du palais des..."", '2 771 expériences vécues']","['8,0']",https://www.booking.com/hotel/fr/residhome-marseille-saint-charles.fr.html?aid=304142,https://www.booking.com/hotel/fr/residhome-marseille-saint-charles.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=06a09aedbc9701c9&srepoch=1641938524&from=searchresults,"43.30230886,5.37691176","10, Boulevard Charles Nedelec, 13001 Marseille, France",43.30230886,5.37691176
434,Residhome Grenoble Caserne De Bonne,https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=3e43a33277100085&srepoch=1646176358&from=searchresults#hotelTmpl,"['Le Residhome Grenoble Caserne De Bonne est un établissement 4\xa0étoiles situé à Grenoble, à seulement 10\xa0minutes à pied du centre-ville. ', '1 500 expériences vécues']","['7,9']",https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html?aid=304142,https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=d5099aeda8ca011e&srepoch=1641938523&from=searchresults,"45.18346987,5.72433829","21 Rue Lazare Carnot, 38000 Grenoble, France",45.18346987,5.72433829
435,Séjours & Affaires Strasbourg Kleber,https://www.booking.com/hotel/fr/residhome-strasbourg-kleber.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d2b2a332f3f001e7&srepoch=1646176357&from=searchresults#hotelTmpl,"['Cette résidence propose un hébergement individuel confortable. Elle se trouve dans une rue calme du centre-ville, à 5 minutes à pied du quartier historique de la Petite France et de la cathédrale de...', '1 238 expériences vécues']","['7,9']",https://www.booking.com/hotel/fr/residhome-strasbourg-kleber.fr.html?aid=304142,https://www.booking.com/hotel/fr/residhome-strasbourg-kleber.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=6fe39aece1a5012d&srepoch=1641938522&from=searchresults,"48.58319667,7.74285212","16 Rue Hannong, 67000 Strasbourg, France",48.58319667,7.74285212
436,Residhome Toulouse Occitania,https://www.booking.com/hotel/fr/residhome-toulouse-occitania.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=d6eaa333598c00ee&srepoch=1646176360&from=searchresults#hotelTmpl,"['Doté d’une piscine extérieure, le Residhome Toulouse Occitania propose des hébergements à moins de 100 mètres de l’arrêt de tramway Hippodrome, d’où vous pourrez rejoindre le centre-ville de Toulouse...', '1 877 expériences vécues']","['8,5']",https://www.booking.com/hotel/fr/residhome-toulouse-occitania.fr.html?aid=304142,https://www.booking.com/hotel/fr/residhome-toulouse-occitania.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=245d9aee70130110&srepoch=1641938525&from=searchresults,"43.59380490,1.41036384","93 Avenue De Lombez, 31300 Toulouse, France",43.5938049,1.41036384
437,Residhome Toulouse Ponts Jumeaux,https://www.booking.com/hotel/fr/residhome-toulouse-ponts-jumeaux.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=d6eaa333598c00ee&srepoch=1646176360&from=searchresults#hotelTmpl,"['Le Residhome Toulouse Ponts Jumeaux se trouve à Toulouse, dans le quartier des Minimes-Barrière de Paris, à 3,6\xa0km du Zénith et à 3,7\xa0km du parc des expositions Toulouse Expo. ', '751 expériences vécues']","['9,0']",https://www.booking.com/hotel/fr/residhome-toulouse-ponts-jumeaux.fr.html?aid=304142,https://www.booking.com/hotel/fr/residhome-toulouse-ponts-jumeaux.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=245d9aee70130110&srepoch=1641938525&from=searchresults,"43.61177000,1.42182500","105 Boulevard de l'Embouchure, 31200 Toulouse, France",43.61177,1.421825
438,Residhotel Le Central'Gare,https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=3e43a33277100085&srepoch=1646176358&from=searchresults#hotelTmpl,"[""Le Residhotel Le Central'Gare propose des hébergements indépendants avec une connexion Wi-Fi gratuite. "", '1 241 expériences vécues']","['7,8']",https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html?aid=304142,https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d5099aeda8ca011e&srepoch=1641938523&from=searchresults,"45.19085898,5.71572438","8 Place de la Gare, 38000 Grenoble, France",45.19085898,5.71572438
439,Hotel Restaurant Bellevue,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a87ea333ae33003b&srepoch=1646176358&from=searchresults#hotelTmpl,"[""Situé dans le centre-ville de Bormes-les-Mimosas, l'Hotel Restaurant Bellevue possède un restaurant servant des produits frais et locaux, un bar et une terrasse se trouvant en face de l'établissement...."", '391 expériences vécues']","['7,7']",https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?aid=304142,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=fb899aed30b100ca&srepoch=1641938523&from=searchresults,"43.15187759,6.34313598","14 place Gambetta, 83230 Bormes-les-Mimosas, France",43.15187759,6.34313598
440,Rivage Hôtel & Spa Annecy,https://www.booking.com/hotel/fr/rivage-amp-spa-annecy.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407760&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=10d8a3322cde01eb&srepoch=1646176358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"['Établissement 4\xa0étoiles, le Rivage Hôtel & Spa Annecy vous accueille à Annecy, à 2,1\xa0km du palais de l’Isle et à 2,2\xa0km du château d’Annecy. ', '879 expériences vécues']","['8,9']",https://www.booking.com/hotel/fr/rivage-amp-spa-annecy.fr.html?aid=304142,https://www.booking.com/hotel/fr/rivage-amp-spa-annecy.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407760&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6f239aed655d0146&srepoch=1641938523&from=searchresults,"45.90569900,6.15195300","33 Avenue du Petit Port, 74000 Annecy, France",45.905699,6.151953
441,1924 Hôtel,https://www.booking.com/hotel/fr/royal-grenoble.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=3e43a33277100085&srepoch=1646176358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"['Doté d’une connexion Wi-Fi gratuite, le 1924 Hôtel est installé au cœur de Grenoble, à seulement 450\xa0mètres de la gare SNCF, à moins de 1\xa0minute à pied de l’arrêt de tramway Alsace-Lorraine. ', '384 expériences vécues']","['8,5']",https://www.booking.com/hotel/fr/royal-grenoble.fr.html?aid=304142,https://www.booking.com/hotel/fr/royal-grenoble.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d5099aeda8ca011e&srepoch=1641938523&from=searchresults,"45.18928483,5.71861982","2 Rue Gabriel Peri, 38000 Grenoble, France",45.18928483,5.71861982
442,Hôtel Birdy by Happyculture,https://www.booking.com/hotel/fr/royal-mirabeau.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1406939&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=7b07a333432c00df&srepoch=1646176359&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"['L’Hôtel Birdy by Happyculture se trouve à 20\xa0minutes de route d’Aix-en-Provence, à proximité d’un parcours de golf de 18\xa0trous. ', '1 196 expériences vécues']","['7,9']",https://www.booking.com/hotel/fr/royal-mirabeau.fr.html?aid=304142,https://www.booking.com/hotel/fr/royal-mirabeau.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1406939&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=fc9c9aed4e23013f&srepoch=1641938524&from=searchresults,"43.48142972,5.36561430","775, Avenue Guillibert-De-La-Lauzière Pichaury Ii, Les Milles, 13591 Aix-en-Provence, France",43.48142972,5.3656143
443,Royal Hôtel,https://www.booking.com/hotel/fr/royal.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1455068&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=4be3a333ffbe0168&srepoch=1646176359&from=searchresults#hotelTmpl,"[""Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. "", '1 149 expériences vécues']","['8,1']",https://www.booking.com/hotel/fr/royal.fr.html?aid=304142,https://www.booking.com/hotel/fr/royal.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1455068&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=54a19aedaaee00e4&srepoch=1641938524&from=searchresults,"43.83881510,4.35481846","1 place d'Assas, 30000 Nîmes, France",43.8388151,4.35481846
444,James Vignoble Hôtel - Eguisheim,https://www.booking.com/hotel/fr/saint-hubert-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1425030&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b275a3320c52000f&srepoch=1646176358&from=searchresults#hotelTmpl,"[""Le James Vignoble Hôtel\xa0-\xa0Eguisheim vous accueille en plein cœur du vignoble d'Eguisheim. Il offre une vue spectaculaire sur la Forêt-Noire. "", '914 expériences vécues']","['8,8']",https://www.booking.com/hotel/fr/saint-hubert-eguisheim.fr.html?aid=304142,https://www.booking.com/hotel/fr/saint-hubert-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1425030&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=f25c9aeca27601bf&srepoch=1641938523&from=searchresults,"48.04496277,7.30157845","6 rue des 3 Pierres, 68420 Eguisheim, France",48.04496277,7.30157845
445,Hôtel Saint Louis,https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ca54a3335a8400ec&srepoch=1646176359&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[""Situé dans le cœur historique d'Aigues-Mortes, à 200 mètres de la Tour de Constance, l'Hôtel Saint Louis est un hôtel climatisé doté d'un centre de bien-être et d'un restaurant. "", '662 expériences vécues']","['8,4']",https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?aid=304142,https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6dfb9aed2f1f000d&srepoch=1641938524&from=searchresults,"43.56721967,4.18934360","10, Rue Amiral Courbet, 30220 Aigues-Mortes, France",43.56721967,4.1893436
